enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,training_hours,target
25594,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,,Pvt Ltd,80,stay
16827,city_73,765.5,Male,No relevent experience,no_enrollment,High School,,4,<10,Early Stage Startup,94,switch
32109,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,NGO,36,stay
7371,city_103,890.0,Male,No relevent experience,no_enrollment,Phd,STEM,14,1000-4999,Pvt Ltd,15,stay
7920,city_84,723.5,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,96,switch
3810,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,152,stay
21867,city_179,584.0,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,68,stay
19511,city_10,871.25,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,72,stay
5117,city_160,890.0,Male,No relevent experience,Part time course,Graduate,STEM,5,,Pvt Ltd,13,stay
27852,city_72,796.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,21,stay
6840,city_116,757.25,Male,Has relevent experience,Full time course,Graduate,STEM,8,,Pvt Ltd,145,stay
24907,city_76,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,66,stay
17121,city_73,765.5,Male,No relevent experience,Full time course,High School,,11,50-99,Public Sector,40,stay
14196,city_136,872.75,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Public Sector,25,stay
20311,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,42,stay
6148,city_16,882.5,Male,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,78,switch
10998,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Funded Startup,146,stay
30623,city_21,668.0,Male,No relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,84,stay
32723,city_21,668.0,Male,No relevent experience,no_enrollment,Masters,STEM,4,50-99,Pvt Ltd,3,stay
19851,city_67,841.25,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,,67,stay
1147,city_103,890.0,Other,No relevent experience,Full time course,Graduate,STEM,11,5000-9999,Pvt Ltd,16,stay
10415,city_75,904.25,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,,56,stay
25935,city_36,869.75,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10/49,Early Stage Startup,57,switch
5398,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,50,switch
12788,city_116,757.25,Male,Has relevent experience,no_enrollment,Masters,STEM,7,1000-4999,Pvt Ltd,6,stay
280,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,34,switch
2328,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,114,stay
6780,city_46,771.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,77,switch
2363,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,302,switch
6810,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,6,switch
27328,city_103,890.0,Male,Has relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,55,stay
597,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,,39,stay
15894,city_101,618.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Early Stage Startup,57,switch
158,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,92,switch
24616,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,,4,stay
15087,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Funded Startup,57,stay
11747,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,88,stay
22586,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Pvt Ltd,37,stay
12822,city_16,882.5,Male,Has relevent experience,Part time course,Phd,STEM,>20,1000-4999,Public Sector,29,stay
27997,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Funded Startup,162,stay
20252,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,10,<10,Pvt Ltd,28,stay
14130,city_138,827.0,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,150,stay
4143,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,29,stay
16078,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Other,45,stay
8572,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,222,stay
25961,city_21,668.0,Male,No relevent experience,no_enrollment,Masters,STEM,2,<10,Early Stage Startup,95,stay
10425,city_149,716.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,12,stay
4126,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,100-500,Pvt Ltd,90,stay
28558,city_19,711.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,54,switch
14461,city_155,617.0,Male,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,290,switch
30217,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,6,stay
23005,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,50,stay
4941,city_97,893.75,Male,No relevent experience,Full time course,Graduate,STEM,3,100-500,,21,stay
27147,city_114,894.5,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,18,stay
32863,city_103,890.0,Male,No relevent experience,no_enrollment,Graduate,Other,>20,100-500,Funded Startup,23,stay
11122,city_50,871.9999999999999,Male,No relevent experience,no_enrollment,Graduate,Other,15,5000-9999,Pvt Ltd,17,stay
2264,city_76,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,108,stay
24046,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,22,stay
3869,city_23,874.25,Male,Has relevent experience,no_enrollment,High School,,4,100-500,Pvt Ltd,111,stay
19217,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,38,stay
6542,city_36,869.75,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,NGO,13,stay
26970,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,14,<10,Pvt Ltd,77,stay
23369,city_65,801.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,75,stay
5308,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,25,stay
10891,city_23,874.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500-999,Pvt Ltd,15,stay
20651,city_21,668.0,Female,Has relevent experience,no_enrollment,Masters,STEM,3,1000-4999,NGO,6,switch
20247,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,4,stay
6658,city_83,892.25,Male,No relevent experience,no_enrollment,Graduate,Business Degree,3,1000-4999,Pvt Ltd,51,stay
33307,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,45,stay
10934,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,134,stay
12720,city_16,882.5,Male,Has relevent experience,no_enrollment,High School,,>20,1000-4999,Pvt Ltd,200,switch
8915,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,43,stay
12805,city_152,723.5,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10/49,Pvt Ltd,25,stay
28604,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Early Stage Startup,39,stay
8303,city_13,820.25,Female,Has relevent experience,no_enrollment,Masters,STEM,6,100-500,Pvt Ltd,130,stay
29214,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Funded Startup,168,stay
24745,city_150,723.5,Female,Has relevent experience,Part time course,Graduate,STEM,<1,5000-9999,Public Sector,8,switch
3157,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,50-99,Pvt Ltd,198,stay
2452,city_136,872.75,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Public Sector,72,stay
25009,city_28,904.25,Male,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,40,stay
11172,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,138,stay
24640,city_73,765.5,Male,No relevent experience,Part time course,High School,,4,10000+,,328,stay
20417,city_102,803.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,26,stay
15053,city_160,890.0,Male,Has relevent experience,Full time course,Graduate,STEM,20,10/49,Pvt Ltd,334,stay
3626,city_16,882.5,Male,Has relevent experience,Part time course,Graduate,STEM,3,1000-4999,,148,stay
12715,city_16,882.5,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,Public Sector,220,stay
7932,city_21,668.0,Male,Has relevent experience,Part time course,Graduate,STEM,7,100-500,Pvt Ltd,17,stay
4444,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,102,stay
18599,city_114,894.5,Male,No relevent experience,Full time course,Masters,STEM,4,10/49,Public Sector,40,switch
1120,city_61,884.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,65,stay
22471,city_83,892.25,Male,Has relevent experience,no_enrollment,Phd,STEM,7,100-500,Pvt Ltd,26,stay
15033,city_71,863.0,Male,Has relevent experience,no_enrollment,Masters,STEM,4,500-999,Public Sector,41,stay
27721,city_67,841.25,Male,Has relevent experience,Full time course,Graduate,STEM,7,1000-4999,Pvt Ltd,34,switch
22049,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,100-500,Pvt Ltd,79,stay
13081,city_46,771.5,Female,No relevent experience,Full time course,Graduate,STEM,3,,NGO,122,switch
11389,city_160,890.0,Male,No relevent experience,no_enrollment,Masters,Humanities,>20,50-99,Pvt Ltd,118,stay
12798,city_103,890.0,Male,Has relevent experience,no_enrollment,High School,,14,50-99,Pvt Ltd,94,stay
24532,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,97,stay
32999,city_21,668.0,Male,Has relevent experience,Part time course,Graduate,STEM,3,10/49,Pvt Ltd,328,switch
30471,city_16,882.5,Male,Has relevent experience,Full time course,Graduate,STEM,2,5000-9999,Pvt Ltd,170,stay
28339,city_36,869.75,Male,Has relevent experience,Part time course,Graduate,STEM,12,5000-9999,Pvt Ltd,34,stay
5502,city_98,911.75,Male,No relevent experience,no_enrollment,High School,,2,,Pvt Ltd,12,stay
32895,city_21,668.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,66,stay
11881,city_160,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,45,stay
747,city_160,890.0,Male,Has relevent experience,no_enrollment,High School,,10,50-99,Pvt Ltd,57,stay
2955,city_67,841.25,Other,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,25,stay
31290,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,19,<10,Early Stage Startup,18,stay
1799,city_102,803.0,Female,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,92,stay
18738,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,20,stay
26840,city_16,882.5,Male,No relevent experience,no_enrollment,Graduate,Other,7,10000+,Pvt Ltd,18,stay
10786,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,Humanities,18,5000-9999,Other,52,stay
1207,city_114,894.5,Male,Has relevent experience,no_enrollment,High School,,13,100-500,Pvt Ltd,118,stay
17890,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,,50,stay
18636,city_11,612.5,Male,Has relevent experience,no_enrollment,Masters,STEM,17,1000-4999,Public Sector,107,stay
19041,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,22,stay
9870,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,,Public Sector,142,stay
8242,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,144,switch
4109,city_133,756.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,30,stay
5915,city_16,882.5,Male,Has relevent experience,Full time course,Graduate,STEM,17,100-500,Pvt Ltd,26,stay
8449,city_67,841.25,Male,Has relevent experience,no_enrollment,Masters,STEM,7,100-500,Pvt Ltd,8,stay
18845,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Funded Startup,40,stay
18984,city_90,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,8,stay
28982,city_75,904.25,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,28,stay
18640,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,5,500-999,Pvt Ltd,12,switch
12084,city_28,904.25,Male,No relevent experience,Full time course,High School,,2,10000+,,204,stay
8705,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Public Sector,52,switch
5003,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,9,stay
2711,city_57,849.5,Male,Has relevent experience,Full time course,Graduate,STEM,8,<10,Pvt Ltd,288,stay
717,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,41,switch
4904,city_104,893.0,Male,No relevent experience,no_enrollment,High School,,>20,50-99,,15,stay
20896,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,84,stay
31288,city_84,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,15,stay
17722,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,57,stay
9037,city_45,867.5,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,48,stay
14142,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,7,stay
2202,city_24,723.5,Male,Has relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,29,switch
716,city_75,904.25,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10/49,Pvt Ltd,122,stay
14188,city_7,685.25,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,110,stay
22111,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,130,stay
12686,city_61,884.75,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Pvt Ltd,58,stay
9036,city_21,668.0,Male,Has relevent experience,Full time course,Phd,STEM,4,10/49,NGO,17,stay
32184,city_136,872.75,Male,Has relevent experience,Part time course,Graduate,STEM,3,<10,Pvt Ltd,29,stay
8077,city_67,841.25,Male,Has relevent experience,no_enrollment,High School,,5,50-99,Pvt Ltd,57,stay
2121,city_36,869.75,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,42,stay
17261,city_16,882.5,Male,Has relevent experience,no_enrollment,Masters,STEM,8,1000-4999,Pvt Ltd,14,stay
9390,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,89,switch
26696,city_21,668.0,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,23,stay
4308,city_160,890.0,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Pvt Ltd,25,stay
2502,city_21,668.0,Male,Has relevent experience,Full time course,Masters,STEM,7,100-500,Pvt Ltd,154,stay
25738,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,11,switch
26851,city_103,890.0,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,36,stay
18467,city_40,781.9999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,Pvt Ltd,25,stay
28114,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,5000-9999,Pvt Ltd,40,stay
13886,city_160,890.0,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10/49,Early Stage Startup,30,stay
5844,city_91,718.25,Female,Has relevent experience,Full time course,Graduate,STEM,10,10/49,,64,stay
29850,city_64,699.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,500-999,Pvt Ltd,15,switch
18399,city_64,699.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,96,stay
29679,city_136,872.75,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,Pvt Ltd,76,stay
17381,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,39,stay
25458,city_83,892.25,Male,No relevent experience,Full time course,High School,,1,<10,Funded Startup,105,stay
28525,city_114,894.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,3,stay
929,city_138,827.0,Female,No relevent experience,no_enrollment,Masters,STEM,6,500-999,Funded Startup,22,stay
28154,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Public Sector,17,stay
27505,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,100,stay
29121,city_72,796.25,Male,Has relevent experience,no_enrollment,High School,,5,1000-4999,Pvt Ltd,49,stay
4826,city_114,894.5,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,25,stay
9133,city_67,841.25,Male,No relevent experience,Part time course,High School,,4,50-99,Pvt Ltd,96,stay
23649,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,13,stay
3735,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,36,stay
30480,city_136,872.75,Other,No relevent experience,Part time course,Graduate,STEM,1,50-99,Funded Startup,45,switch
32291,city_16,882.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,50,stay
31821,city_21,668.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,21,stay
4163,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,83,stay
24602,city_103,890.0,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,17,stay
6828,city_21,668.0,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,60,switch
11303,city_114,894.5,Male,Has relevent experience,no_enrollment,Masters,STEM,20,1000-4999,Pvt Ltd,54,stay
17594,city_16,882.5,Male,No relevent experience,no_enrollment,Graduate,STEM,4,50-99,Public Sector,36,stay
14467,city_21,668.0,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,,47,switch
32361,city_41,820.25,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,,83,stay
2341,city_83,892.25,Male,Has relevent experience,Part time course,High School,,1,50-99,Pvt Ltd,190,stay
4246,city_103,890.0,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,7,stay
13691,city_30,723.5,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,26,stay
